"ontological_category","semanticfield","id","description","name","Kinship","Number","Clothing","Speech","Time","Emotion","Body","physGeo","Plant","Animal","notes","included"
"Action/Process","Clothing and grooming",3428,"Wear an object for shelter on the head.","WEAR (ON HEAD)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3429,"To estimate something in terms of similar or contrasting features as opposed to the other(s).","COMPARE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Social and political relations",3430,"To take part in festivities on the occasion of the beginning of a new calendar year.","CELEBRATE NEW YEAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3431,"A device to steam rice.","RICE STEAMER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Basic actions and technology",3432,"A pole that is used to carry things on the shoulder.","SHOULDER POLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",3433,"The identity term that a group of people uses to refer to themselves as the members of an ethnic group or nation.","AUTONYM (OF PEOPLE)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Basic actions and technology",3434,"To clean pieces of clothing by using water and supplementary cleansing products as a part of hygiene routine. ","WASH (CLOTHES)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",3435,"The faeces of a cow.","COW DUNG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3436,"Any animal meat with a higher fat content.","FAT MEAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3437,"To move one's jaw(s) in a way that the oral cavity becomes partially or fully visible.","OPEN (MOUTH)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3438,"The act of transporting something by means of a carrying pole placed on one's shoulder.","CARRY (WITH POLE ON SHOULDER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3439,"The clear, semifluid part of a bird's egg that serves as protection for the yolk.","WHITE (OF EGGS)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3440,"Unrefined natural sugar that owes its brown colour and softer consistency to the preservation of molasses.","BROWN SUGAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3441,"Purified sugar that is separated from molasses in the process of refining.","WHITE SUGAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",3442,"The cotton-looking seeds of a cottonwood tree that are spread around by the wind during the shedding season (usually from late spring to early summer).","COTTON WOOL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",3443,"Coagulated soy milk that is bland in taste and formed into solid blocks; a popular ingredient in Asian and vegetarian cuisine. ","TOFU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",3444,"Benincasa hispida, a species of Cucurbitaceae family, which owes its name to the wax coating of its shell. Wax gourd is cultivated for its fruit and used in both savoury and sweet dishes due to its mild flavour.","WAX GOURD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",3445,"Consists of multiple strings of natural or synthetic fibre twisted together in a continuous bulky thread; used in textile production.","YARN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Sense perception",3446,"Having pink as its colour.","PINK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Time",3447,"To begin doing an activity, of (of an activity) to begin.","BEGIN OR START",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",3448,"To separate solids from each other by passing through a sieve or other straining device or to separate or isolate components from a liquid with the help of a filter.","SIEVE OR STRAIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Time",3449,"(Of an activity) to begin.","START",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Cognition",3450,"Which quantity? (for countable nouns)","HOW MANY PIECES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Cognition",3451,"More than one, but not as many as usual or as expected. (for countable nouns)","FEW PIECES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Cognition",3452,"An indefinite large number of. (for mass nouns)","MUCH",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"decided yes b/c probabilistic ok",TRUE
"Other","Cognition",3453,"An indefinite large number of. (for countable nouns)","MANY PIECES",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"decided yes b/c probabilistic ok",TRUE
"Person/Thing","Emotions and values",3454,"The action of touching with the lips to express love or affection.","KISS (NOUN)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Emotions and values",3455,"To express approval or admiration.","COMMEND",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",3456,"To move using ones hands and knees or with one's belly touching the ground.","CRAWL OR CREEP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",3457,"An cloth or strip of cloth worn on or around the head.","HEADBAND OR HEADDRESS",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes bc headdress is yes",TRUE
"Person/Thing","Sense perception",3458,"Absence of sound, especially of noise.","SILENCE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3459,"To arrange something in a tidy manner.","PUT IN ORDER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",3460,"A sandy strip of land close to the sea or ocean.","BEACH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",FALSE
"Action/Process","Agriculture and vegetation",3461,"To cultivate a specific type of plant in order to harvest it.","GROW PLANTS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",3462,"A plant with blue flowers that is cultivated for its stem to make linen or its seeds to make oil, or a material made from the fibers of the flax plant.","FLAX OR LINEN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Person/Thing","The physical world",3463,"The margin or shore of a river.","RIVERBANK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",3464,"The margin or shore of a lake.","SHORE OF LAKE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",3465,"The margin or shore of a sea or ocean.","SHORE OF SEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Property","Emotions and values",3466,"Capable of injuring or harming someone.","DANGEROUS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",3467,"The act of helping someone.","HELP (ASSISTANCE)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Emotions and values",3468,"The quality of being caring, generous and helpful towards other people.","KINDNESS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Quantity",3469,"The amount or degree of something; the height of the surface of something liquid with respect to its bottom.","LEVEL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",3470,"A person who tells lies.","LIAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Emotions and values",3471,"Either a moral or legal responsibility to accomplish a certain task.","OBLIGATION (DUTY)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Motion",3472,"A series of rhythmic movements performed to music.","DANCE (MOVEMENT)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Emotions and values",3473,"To have a very strong desire for something.","LONG (FOR SOMETHING)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Action/Process","Food and drink",3474,"To suffer from thirst; to have a craving to drink, which is often accompanied by the feeling of dryness in the mouth and throat.","BE THIRSTY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not mental",FALSE
"Other","Quantity",3475,"To be enough for a particular purpose.","SUFFICE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Number","Quantity",3476,"The natural number twenty-six (26).","TWENTY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3477,"The natural number twenty-seven (27).","TWENTY SEVEN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3478,"The natural number twenty-eight (28).","TWENTY EIGHT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3479,"The natural number twenty-nine (29).","TWENTY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3480,"The natural number thirty-one (31).","THIRTY ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3481,"The natural number thirty-two (32).","THIRTY TWO",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3482,"The natural number thirty-three (33).","THIRTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3483,"The natural number thirty-four (34).","THIRTY FOUR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3484,"The natural number thirty-five (35).","THIRTY FIVE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3485,"The natural number thirty-six (36).","THIRTY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3486,"The natural number thirty-seven (37).","THIRTY SEVEN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3487,"The natural number thirty-eight (38).","THIRTY EIGHT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3488,"The natural number thirty-nine (39).","THIRTY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3489,"The natural number forty-three (43).","FORTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3490,"The natural number forty-four (44).","FORTY FOUR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3491,"The natural number forty-five (45).","FORTY FIVE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3492,"The natural number forty-eight (48).","FORTY EIGHT",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3493,"The natural number fifty-three (53).","FIFTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3494,"The natural number fifty-five (55).","FIFTY FIVE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3495,"The natural number sixty-three (63).","SIXTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3496,"The natural number seventy-two (72).","SEVENTY TWO",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3497,"The natural number seventy-three (73).","SEVENTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3498,"The natural number eighty-three (83).","EIGHTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3499,"The natural number ninety-one (91).","NINETY ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3500,"The natural number ninety-six (96).","NINETY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3501,"The natural number ninety-nine (99).","NINETY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3502,"The natural number one hundred and one (101).","ONE HUNDRED AND ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3503,"The natural number one hundred and ten (110).","ONE HUNDRED AND TEN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3504,"The natural number one hundred and twenty (120).","ONE HUNDRED AND TWENTY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3505,"The natural number one hundred and thirty-three (133).","ONE HUNDRED AND THIRTY THREE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3506,"The natural number one hundred and forty (140).","ONE HUNDRED AND FORTY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3507,"The natural number one hundred and forty-four (144).","ONE HUNDRED AND FORTY FOUR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3508,"The natural number one hundred and fifty (150).","ONE HUNDRED AND FIFTY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3509,"The natural number one hundred and sixty (160).","ONE HUNDRED AND SIXTY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3510,"The natural number one hundred and eighty (180).","ONE HUNDRED AND EIGHTY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3511,"The natural number two hundred and one (201).","TWO HUNDRED AND ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3512,"The natural number two hundred and sixteen (216).","TWO HUNDRED AND SIXTEEN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3513,"The natural number three hundred (300).","THREE HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3514,"The natural number three hundred and ninety-nine (399).","THREE HUNDRED AND NINETY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3515,"The natural number four hundred (400).","FOUR HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3516,"The natural number five hundred (500).","FIVE HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3517,"The natural number six hundred (600).","SIX HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3518,"The natural number seven hundred (700).","SEVEN HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3519,"The natural number eight hundred (800).","EIGHT HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3520,"The natural number nine hundred (900).","NINE HUNDRED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3521,"The natural number nine hundred and ninety-nine (999).","NINE HUNDRED AND NINETY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3522,"The natural number one thousand two hundred and twenty-one (1221).","ONE THOUSAND TWO HUNDRED AND TWENTY ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3523,"The natural number one thousand two hundred and ninety-six (1296).","ONE THOUSAND TWO HUNDRED AND NINETY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3524,"The natural number two thousand (2000).","TWO THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3525,"The natural number three thousand (3000).","THREE THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3526,"The natural number four thousand (4000).","FOUR THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3527,"The natural number five thousand (5000).","FIVE THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3528,"The natural number seven thousand (7000).","SEVEN THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3529,"The natural number seven thousand seven hundred and seventy-six (7776).","SEVEN THOUSAND SEVEN HUNDRED AND SEVENTY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3530,"The natural number nine thousand (9000).","NINE THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3531,"The natural number forty six thousand six hundred and fifty six (46656).","FORTY SIX THOUSAND SIX HUNDRED AND FIFTY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3532,"The natural number one hundred thousand (100000).","ONE HUNDRED THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3533,"The natural number one million (1000000).","ONE MILLION",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Action/Process","Speech and language",3534,"To make a living by asking people for money or food.","BEG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Social and political relations",3535,"To be beaten or to fail to win in a fight, game, or similar.","BE DEFEATED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Cognition",3536,"Be unsure about the truth or accuracy of a matter.","DOUBT (SOMETHING)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3537,"To change the direction one is facing while lying in bed, on the floor, or similar.","TURN OVER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3538,"To take off a piece of clothing or similar.","TAKE OFF",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Agriculture and vegetation",3539,"Clear an area with fire.","BURN LAND",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",3540,"A traditional East Asian garment made out of straw, worn against the rain. In Japanese it's called mino.","STRAW RAINCOAT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Agriculture and vegetation",3541,"The crop gathered in a season and the time during which crops are typically harvested.","HARVEST OR HARVEST SEASON",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"blanket yes on all things that are periods of time",TRUE
"Person/Thing","Food and drink",3542,"Food prepared to be eaten during a meal or as a snack.","PREPARED FOOD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3543,"To cut something with a saw.","SAW (SOMETHING)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3544,"To move one's hand or arm in a waving motion, with or without holding something like a flag.","WAVE (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Food and drink",3545,"(Of a liquid or meal) to be thin and watery.","WATERY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",3546,"The long hair on a horse's head and neck.","HORSE MANE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","The body",3547,"To close one's mouth.","CLOSE (MOUTH)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Agriculture and vegetation",3548,"To remove weeds from e.g. a field.","PULL UP WEEDS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",3549,"A nest in which birds lay and hatch their eggs.","BIRD NEST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",3550,"To repair a hole in a cloth or wheel.","PATCH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",3551,"To go after something or somebody and bring them back.","FETCH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Speech and language",3552,"To welcome someone; to address someone in a friendly and welcoming way upon meeting them.","GREET",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"decided yes b/c it is a thing you say",TRUE
"Person/Thing","Speech and language",3553,"A conventional expression, used as a greeting.","HELLO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not referential",FALSE
"Person/Thing","Speech and language",3554,"A conventional expression, used as a farewell when parting.","GOODBYE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not referential",FALSE
"Other","Speech and language",3555,"An order for the person addressed to come near to the speaker.","COME HERE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Number","Quantity",3556,"The natural number forty-one (41).","FORTY ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3557,"The natural number forty-two (42).","FORTY TWO",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3558,"The natural number forty-six (46).","FORTY SIX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3559,"The natural number forty-seven (47).","FORTY SEVEN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3560,"The natural number forty-nine (49).","FORTY NINE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3561,"The natural number fifty-one (51).","FIFTY ONE",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3562,"The natural number fifty-two (52).","FIFTY TWO",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Number","Quantity",3563,"The natural number fifty-four (54).","FIFTY FOUR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
